Date,State,State_Code,Confimed,Recovered,Deceased,Active
14/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
14/03/2020,Andhra Pradesh,AP,1,0,0,1
14/03/2020,Arunachal Pradesh,AR,0,0,0,0
14/03/2020,Assam,AS,0,0,0,0
14/03/2020,Bihar,BR,0,0,0,0
14/03/2020,Chandigarh,CH,0,0,0,0
14/03/2020,Chhattisgarh,CT,0,0,0,0
14/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
14/03/2020,Daman and Diu,DD,0,0,0,0
14/03/2020,Delhi,DL,7,1,1,5
14/03/2020,Goa,GA,0,0,0,0
14/03/2020,Gujarat,GJ,0,0,0,0
14/03/2020,Haryana,HR,14,0,0,14
14/03/2020,Himachal Pradesh,HP,0,0,0,0
14/03/2020,Jammu and Kashmir,JK,2,0,0,2
14/03/2020,Jharkhand,JH,0,0,0,0
14/03/2020,Karnataka,KA,6,0,1,5
14/03/2020,Kerala,KL,19,3,0,16
14/03/2020,Ladakh,LA,0,0,0,0
14/03/2020,Lakshadweep,LD,0,0,0,0
14/03/2020,Madhya Pradesh,MP,0,0,0,0
14/03/2020,Maharashtra,MH,14,0,0,14
14/03/2020,Manipur,MN,0,0,0,0
14/03/2020,Meghalaya,ML,0,0,0,0
14/03/2020,Mizoram,MZ,0,0,0,0
14/03/2020,Nagaland,NL,0,0,0,0
14/03/2020,Odisha,OR,0,0,0,0
14/03/2020,Puducherry,PY,0,0,0,0
14/03/2020,Punjab,PB,1,0,0,1
14/03/2020,Rajasthan,RJ,3,1,0,2
14/03/2020,Sikkim,SK,0,0,0,0
14/03/2020,Tamil Nadu,TN,1,0,0,1
14/03/2020,Telangana,TG,1,0,0,1
14/03/2020,Tripura,TR,0,0,0,0
14/03/2020,Uttar Pradesh,UP,12,4,0,8
14/03/2020,Uttarakhand,UT,0,0,0,0
14/03/2020,West Bengal,WB,0,0,0,0
15/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
15/03/2020,Andhra Pradesh,AP,0,0,0,0
15/03/2020,Arunachal Pradesh,AR,0,0,0,0
15/03/2020,Assam,AS,0,0,0,0
15/03/2020,Bihar,BR,0,0,0,0
15/03/2020,Chandigarh,CH,0,0,0,0
15/03/2020,Chhattisgarh,CT,0,0,0,0
15/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
15/03/2020,Daman and Diu,DD,0,0,0,0
15/03/2020,Delhi,DL,0,1,0,-1
15/03/2020,Goa,GA,0,0,0,0
15/03/2020,Gujarat,GJ,0,0,0,0
15/03/2020,Haryana,HR,0,0,0,0
15/03/2020,Himachal Pradesh,HP,0,0,0,0
15/03/2020,Jammu and Kashmir,JK,0,0,0,0
15/03/2020,Jharkhand,JH,0,0,0,0
15/03/2020,Karnataka,KA,0,0,0,0
15/03/2020,Kerala,KL,5,0,0,5
15/03/2020,Ladakh,LA,0,0,0,0
15/03/2020,Lakshadweep,LD,0,0,0,0
15/03/2020,Madhya Pradesh,MP,0,0,0,0
15/03/2020,Maharashtra,MH,18,0,0,18
15/03/2020,Manipur,MN,0,0,0,0
15/03/2020,Meghalaya,ML,0,0,0,0
15/03/2020,Mizoram,MZ,0,0,0,0
15/03/2020,Nagaland,NL,0,0,0,0
15/03/2020,Odisha,OR,0,0,0,0
15/03/2020,Puducherry,PY,0,0,0,0
15/03/2020,Punjab,PB,0,0,0,0
15/03/2020,Rajasthan,RJ,1,2,0,-1
15/03/2020,Sikkim,SK,0,0,0,0
15/03/2020,Tamil Nadu,TN,0,0,0,0
15/03/2020,Telangana,TG,2,1,0,1
15/03/2020,Tripura,TR,0,0,0,0
15/03/2020,Uttar Pradesh,UP,1,0,0,1
15/03/2020,Uttarakhand,UT,0,0,0,0
15/03/2020,West Bengal,WB,0,0,0,0
16/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
16/03/2020,Andhra Pradesh,AP,0,0,0,0
16/03/2020,Arunachal Pradesh,AR,0,0,0,0
16/03/2020,Assam,AS,0,0,0,0
16/03/2020,Bihar,BR,0,0,0,0
16/03/2020,Chandigarh,CH,0,0,0,0
16/03/2020,Chhattisgarh,CT,0,0,0,0
16/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
16/03/2020,Daman and Diu,DD,0,0,0,0
16/03/2020,Delhi,DL,0,0,0,0
16/03/2020,Goa,GA,0,0,0,0
16/03/2020,Gujarat,GJ,0,0,0,0
16/03/2020,Haryana,HR,0,0,0,0
16/03/2020,Himachal Pradesh,HP,0,0,0,0
16/03/2020,Jammu and Kashmir,JK,1,0,0,1
16/03/2020,Jharkhand,JH,0,0,0,0
16/03/2020,Karnataka,KA,1,0,0,1
16/03/2020,Kerala,KL,3,0,0,3
16/03/2020,Ladakh,LA,0,0,0,0
16/03/2020,Lakshadweep,LD,0,0,0,0
16/03/2020,Madhya Pradesh,MP,,0,0,0
16/03/2020,Maharashtra,MH,6,0,0,6
16/03/2020,Manipur,MN,0,0,0,0
16/03/2020,Meghalaya,ML,0,0,0,0
16/03/2020,Mizoram,MZ,0,0,0,0
16/03/2020,Nagaland,NL,0,0,0,0
16/03/2020,Odisha,OR,1,0,0,1
16/03/2020,Puducherry,PY,1,0,0,1
16/03/2020,Punjab,PB,0,0,0,0
16/03/2020,Rajasthan,RJ,0,0,0,0
16/03/2020,Sikkim,SK,0,0,0,0
16/03/2020,Tamil Nadu,TN,0,1,0,-1
16/03/2020,Telangana,TG,1,0,0,1
16/03/2020,Tripura,TR,0,0,0,0
16/03/2020,Uttar Pradesh,UP,0,0,0,0
16/03/2020,Uttarakhand,UT,1,0,0,1
16/03/2020,West Bengal,WB,0,0,0,0
17/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
17/03/2020,Andhra Pradesh,AP,0,0,0,0
17/03/2020,Arunachal Pradesh,AR,0,0,0,0
17/03/2020,Assam,AS,0,0,0,0
17/03/2020,Bihar,BR,0,0,0,0
17/03/2020,Chandigarh,CH,0,0,0,0
17/03/2020,Chhattisgarh,CT,0,0,0,0
17/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
17/03/2020,Daman and Diu,DD,0,0,0,0
17/03/2020,Delhi,DL,1,0,0,1
17/03/2020,Goa,GA,0,0,0,0
17/03/2020,Gujarat,GJ,0,0,0,0
17/03/2020,Haryana,HR,1,0,0,1
17/03/2020,Himachal Pradesh,HP,0,0,0,0
17/03/2020,Jammu and Kashmir,JK,0,0,0,0
17/03/2020,Jharkhand,JH,0,0,0,0
17/03/2020,Karnataka,KA,2,0,0,2
17/03/2020,Kerala,KL,0,0,0,0
17/03/2020,Ladakh,LA,0,0,0,0
17/03/2020,Lakshadweep,LD,0,0,0,0
17/03/2020,Madhya Pradesh,MP,0,0,0,0
17/03/2020,Maharashtra,MH,3,0,1,2
17/03/2020,Manipur,MN,0,0,0,0
17/03/2020,Meghalaya,ML,0,0,0,0
17/03/2020,Mizoram,MZ,0,0,0,0
17/03/2020,Nagaland,NL,0,0,0,0
17/03/2020,Odisha,OR,0,0,0,0
17/03/2020,Puducherry,PY,0,0,0,0
17/03/2020,Punjab,PB,0,0,0,0
17/03/2020,Rajasthan,RJ,0,0,0,0
17/03/2020,Sikkim,SK,0,0,0,0
17/03/2020,Tamil Nadu,TN,0,0,0,0
17/03/2020,Telangana,TG,1,0,0,1
17/03/2020,Tripura,TR,0,0,0,0
17/03/2020,Uttar Pradesh,UP,2,1,0,1
17/03/2020,Uttarakhand,UT,0,0,0,0
17/03/2020,West Bengal,WB,1,0,0,1
18/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
18/03/2020,Andhra Pradesh,AP,0,0,0,0
18/03/2020,Arunachal Pradesh,AR,0,0,0,0
18/03/2020,Assam,AS,0,0,0,0
18/03/2020,Bihar,BR,0,0,0,0
18/03/2020,Chandigarh,CH,0,0,0,0
18/03/2020,Chhattisgarh,CT,0,0,0,0
18/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
18/03/2020,Daman and Diu,DD,0,0,0,0
18/03/2020,Delhi,DL,2,0,0,2
18/03/2020,Goa,GA,0,0,0,0
18/03/2020,Gujarat,GJ,0,0,0,0
18/03/2020,Haryana,HR,1,0,0,1
18/03/2020,Himachal Pradesh,HP,0,0,0,0
18/03/2020,Jammu and Kashmir,JK,1,0,0,1
18/03/2020,Jharkhand,JH,0,0,0,0
18/03/2020,Karnataka,KA,5,0,0,5
18/03/2020,Kerala,KL,0,0,0,0
18/03/2020,Ladakh,LA,8,0,0,8
18/03/2020,Lakshadweep,LD,0,0,0,0
18/03/2020,Madhya Pradesh,MP,0,0,0,0
18/03/2020,Maharashtra,MH,3,0,0,3
18/03/2020,Manipur,MN,0,0,0,0
18/03/2020,Meghalaya,ML,0,0,0,0
18/03/2020,Mizoram,MZ,0,0,0,0
18/03/2020,Nagaland,NL,0,0,0,0
18/03/2020,Odisha,OR,1,0,0,1
18/03/2020,Puducherry,PY,0,0,0,0
18/03/2020,Punjab,PB,1,0,0,1
18/03/2020,Rajasthan,RJ,3,0,0,3
18/03/2020,Sikkim,SK,0,0,0,0
18/03/2020,Tamil Nadu,TN,1,0,0,1
18/03/2020,Telangana,TG,8,0,0,8
18/03/2020,Tripura,TR,0,0,0,0
18/03/2020,Uttar Pradesh,UP,2,0,0,2
18/03/2020,Uttarakhand,UT,1,0,0,1
18/03/2020,West Bengal,WB,0,0,0,0
19/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
19/03/2020,Andhra Pradesh,AP,2,0,0,2
19/03/2020,Arunachal Pradesh,AR,0,0,0,0
19/03/2020,Assam,AS,0,0,0,0
19/03/2020,Bihar,BR,0,0,0,0
19/03/2020,Chandigarh,CH,1,0,0,1
19/03/2020,Chhattisgarh,CT,1,0,0,1
19/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
19/03/2020,Daman and Diu,DD,0,0,0,0
19/03/2020,Delhi,DL,4,1,0,3
19/03/2020,Goa,GA,0,0,0,0
19/03/2020,Gujarat,GJ,2,0,0,2
19/03/2020,Haryana,HR,1,0,0,1
19/03/2020,Himachal Pradesh,HP,0,0,0,0
19/03/2020,Jammu and Kashmir,JK,0,0,0,0
19/03/2020,Jharkhand,JH,0,0,0,0
19/03/2020,Karnataka,KA,1,0,0,1
19/03/2020,Kerala,KL,1,0,0,1
19/03/2020,Ladakh,LA,0,0,0,0
19/03/2020,Lakshadweep,LD,0,0,0,0
19/03/2020,Madhya Pradesh,MP,0,0,0,0
19/03/2020,Maharashtra,MH,4,0,0,4
19/03/2020,Manipur,MN,0,0,0,0
19/03/2020,Meghalaya,ML,0,0,0,0
19/03/2020,Mizoram,MZ,0,0,0,0
19/03/2020,Nagaland,NL,0,0,0,0
19/03/2020,Odisha,OR,0,0,0,0
19/03/2020,Puducherry,PY,0,0,0,0
19/03/2020,Punjab,PB,0,0,1,-1
19/03/2020,Rajasthan,RJ,2,0,0,2
19/03/2020,Sikkim,SK,0,0,0,0
19/03/2020,Tamil Nadu,TN,1,0,0,1
19/03/2020,Telangana,TG,3,0,0,3
19/03/2020,Tripura,TR,0,0,0,0
19/03/2020,Uttar Pradesh,UP,3,4,0,-1
19/03/2020,Uttarakhand,UT,1,0,0,1
19/03/2020,West Bengal,WB,0,0,0,0
20/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
20/03/2020,Andhra Pradesh,AP,0,0,0,0
20/03/2020,Arunachal Pradesh,AR,0,0,0,0
20/03/2020,Assam,AS,0,0,0,0
20/03/2020,Bihar,BR,0,0,0,0
20/03/2020,Chandigarh,CH,4,0,0,4
20/03/2020,Chhattisgarh,CT,0,0,0,0
20/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
20/03/2020,Daman and Diu,DD,0,0,0,0
20/03/2020,Delhi,DL,6,2,0,4
20/03/2020,Goa,GA,0,0,0,0
20/03/2020,Gujarat,GJ,5,0,0,5
20/03/2020,Haryana,HR,2,0,0,2
20/03/2020,Himachal Pradesh,HP,2,0,0,2
20/03/2020,Jammu and Kashmir,JK,0,0,0,0
20/03/2020,Jharkhand,JH,0,0,0,0
20/03/2020,Karnataka,KA,0,1,0,-1
20/03/2020,Kerala,KL,12,0,0,12
20/03/2020,Ladakh,LA,2,0,0,2
20/03/2020,Lakshadweep,LD,0,0,0,0
20/03/2020,Madhya Pradesh,MP,4,0,0,4
20/03/2020,Maharashtra,MH,4,0,0,4
20/03/2020,Manipur,MN,0,0,0,0
20/03/2020,Meghalaya,ML,0,0,0,0
20/03/2020,Mizoram,MZ,0,0,0,0
20/03/2020,Nagaland,NL,0,0,0,0
20/03/2020,Odisha,OR,0,0,0,0
20/03/2020,Puducherry,PY,0,0,0,0
20/03/2020,Punjab,PB,1,0,0,1
20/03/2020,Rajasthan,RJ,8,0,0,8
20/03/2020,Sikkim,SK,0,0,0,0
20/03/2020,Tamil Nadu,TN,0,0,0,0
20/03/2020,Telangana,TG,3,0,0,3
20/03/2020,Tripura,TR,0,0,0,0
20/03/2020,Uttar Pradesh,UP,4,0,0,4
20/03/2020,Uttarakhand,UT,0,0,0,0
20/03/2020,West Bengal,WB,1,0,0,1
21/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
21/03/2020,Andhra Pradesh,AP,2,0,0,2
21/03/2020,Arunachal Pradesh,AR,0,0,0,0
21/03/2020,Assam,AS,0,0,0,0
21/03/2020,Bihar,BR,0,0,0,0
21/03/2020,Chandigarh,CH,0,0,0,0
21/03/2020,Chhattisgarh,CT,0,0,0,0
21/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
21/03/2020,Daman and Diu,DD,0,0,0,0
21/03/2020,Delhi,DL,7,0,0,7
21/03/2020,Goa,GA,0,0,0,0
21/03/2020,Gujarat,GJ,7,0,0,7
21/03/2020,Haryana,HR,2,0,0,2
21/03/2020,Himachal Pradesh,HP,0,0,0,0
21/03/2020,Jammu and Kashmir,JK,0,0,0,0
21/03/2020,Jharkhand,JH,0,0,0,0
21/03/2020,Karnataka,KA,5,0,0,5
21/03/2020,Kerala,KL,12,0,0,12
21/03/2020,Ladakh,LA,3,0,0,3
21/03/2020,Lakshadweep,LD,0,0,0,0
21/03/2020,Madhya Pradesh,MP,0,0,0,0
21/03/2020,Maharashtra,MH,12,0,0,12
21/03/2020,Manipur,MN,0,0,0,0
21/03/2020,Meghalaya,ML,0,0,0,0
21/03/2020,Mizoram,MZ,0,0,0,0
21/03/2020,Nagaland,NL,0,0,0,0
21/03/2020,Odisha,OR,0,0,0,0
21/03/2020,Puducherry,PY,0,0,0,0
21/03/2020,Punjab,PB,10,0,0,10
21/03/2020,Rajasthan,RJ,7,0,0,7
21/03/2020,Sikkim,SK,0,0,0,0
21/03/2020,Tamil Nadu,TN,3,0,0,3
21/03/2020,Telangana,TG,2,0,0,2
21/03/2020,Tripura,TR,0,0,0,0
21/03/2020,Uttar Pradesh,UP,4,0,0,4
21/03/2020,Uttarakhand,UT,0,0,0,0
21/03/2020,West Bengal,WB,2,0,0,2
22/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
22/03/2020,Andhra Pradesh,AP,1,0,0,1
22/03/2020,Arunachal Pradesh,AR,0,0,0,0
22/03/2020,Assam,AS,0,0,0,0
22/03/2020,Bihar,BR,2,0,1,1
22/03/2020,Chandigarh,CH,1,0,0,1
22/03/2020,Chhattisgarh,CT,0,0,0,0
22/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
22/03/2020,Daman and Diu,DD,0,0,0,0
22/03/2020,Delhi,DL,0,0,0,0
22/03/2020,Goa,GA,0,0,0,0
22/03/2020,Gujarat,GJ,4,0,1,3
22/03/2020,Haryana,HR,0,0,0,0
22/03/2020,Himachal Pradesh,HP,0,0,0,0
22/03/2020,Jammu and Kashmir,JK,0,0,0,0
22/03/2020,Jharkhand,JH,0,0,0,0
22/03/2020,Karnataka,KA,6,0,0,6
22/03/2020,Kerala,KL,15,0,0,15
22/03/2020,Ladakh,LA,0,0,0,0
22/03/2020,Lakshadweep,LD,0,0,0,0
22/03/2020,Madhya Pradesh,MP,2,0,0,2
22/03/2020,Maharashtra,MH,10,0,1,9
22/03/2020,Manipur,MN,0,0,0,0
22/03/2020,Meghalaya,ML,0,0,0,0
22/03/2020,Mizoram,MZ,0,0,0,0
22/03/2020,Nagaland,NL,0,0,0,0
22/03/2020,Odisha,OR,0,0,0,0
22/03/2020,Puducherry,PY,0,0,0,0
22/03/2020,Punjab,PB,8,0,0,8
22/03/2020,Rajasthan,RJ,4,0,0,4
22/03/2020,Sikkim,SK,0,0,0,0
22/03/2020,Tamil Nadu,TN,3,0,0,3
22/03/2020,Telangana,TG,6,0,0,6
22/03/2020,Tripura,TR,0,0,0,0
22/03/2020,Uttar Pradesh,UP,2,0,0,2
22/03/2020,Uttarakhand,UT,0,0,0,0
22/03/2020,West Bengal,WB,3,0,0,3
23/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
23/03/2020,Andhra Pradesh,AP,1,0,0,1
23/03/2020,Arunachal Pradesh,AR,0,0,0,0
23/03/2020,Assam,AS,0,0,0,0
23/03/2020,Bihar,BR,1,0,0,1
23/03/2020,Chandigarh,CH,1,0,0,1
23/03/2020,Chhattisgarh,CT,0,0,0,0
23/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
23/03/2020,Daman and Diu,DD,0,0,0,0
23/03/2020,Delhi,DL,3,0,0,3
23/03/2020,Goa,GA,0,0,0,0
23/03/2020,Gujarat,GJ,12,0,0,12
23/03/2020,Haryana,HR,7,11,0,-4
23/03/2020,Himachal Pradesh,HP,1,0,1,0
23/03/2020,Jammu and Kashmir,JK,0,0,0,0
23/03/2020,Jharkhand,JH,0,0,0,0
23/03/2020,Karnataka,KA,7,1,0,6
23/03/2020,Kerala,KL,28,0,0,28
23/03/2020,Ladakh,LA,0,0,0,0
23/03/2020,Lakshadweep,LD,0,0,0,0
23/03/2020,Madhya Pradesh,MP,0,0,0,0
23/03/2020,Maharashtra,MH,23,0,0,23
23/03/2020,Manipur,MN,0,0,0,0
23/03/2020,Meghalaya,ML,0,0,0,0
23/03/2020,Mizoram,MZ,0,0,0,0
23/03/2020,Nagaland,NL,0,0,0,0
23/03/2020,Odisha,OR,0,0,0,0
23/03/2020,Puducherry,PY,0,0,0,0
23/03/2020,Punjab,PB,2,0,0,2
23/03/2020,Rajasthan,RJ,4,0,0,4
23/03/2020,Sikkim,SK,0,0,0,0
23/03/2020,Tamil Nadu,TN,3,0,0,3
23/03/2020,Telangana,TG,6,0,0,6
23/03/2020,Tripura,TR,0,0,0,0
23/03/2020,Uttar Pradesh,UP,2,0,0,2
23/03/2020,Uttarakhand,UT,1,0,0,1
23/03/2020,West Bengal,WB,0,0,1,-1
24/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
24/03/2020,Andhra Pradesh,AP,1,0,0,1
24/03/2020,Arunachal Pradesh,AR,0,0,0,0
24/03/2020,Assam,AS,0,0,0,0
24/03/2020,Bihar,BR,0,0,0,0
24/03/2020,Chandigarh,CH,0,0,0,0
24/03/2020,Chhattisgarh,CT,0,0,0,0
24/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
24/03/2020,Daman and Diu,DD,0,0,0,0
24/03/2020,Delhi,DL,0,1,0,-1
24/03/2020,Goa,GA,0,0,0,0
24/03/2020,Gujarat,GJ,4,0,0,4
24/03/2020,Haryana,HR,2,0,0,2
24/03/2020,Himachal Pradesh,HP,0,0,0,0
24/03/2020,Jammu and Kashmir,JK,2,0,0,2
24/03/2020,Jharkhand,JH,0,0,0,0
24/03/2020,Karnataka,KA,8,1,0,7
24/03/2020,Kerala,KL,14,1,0,13
24/03/2020,Ladakh,LA,0,0,0,0
24/03/2020,Lakshadweep,LD,0,0,0,0
24/03/2020,Madhya Pradesh,MP,1,0,0,1
24/03/2020,Maharashtra,MH,10,0,0,10
24/03/2020,Manipur,MN,1,0,0,1
24/03/2020,Meghalaya,ML,0,0,0,0
24/03/2020,Mizoram,MZ,0,0,0,0
24/03/2020,Nagaland,NL,0,0,0,0
24/03/2020,Odisha,OR,0,0,0,0
24/03/2020,Puducherry,PY,0,0,0,0
24/03/2020,Punjab,PB,6,0,0,6
24/03/2020,Rajasthan,RJ,0,0,0,0
24/03/2020,Sikkim,SK,0,0,0,0
24/03/2020,Tamil Nadu,TN,6,0,1,5
24/03/2020,Telangana,TG,4,0,0,4
24/03/2020,Tripura,TR,0,0,0,0
24/03/2020,Uttar Pradesh,UP,3,2,0,1
24/03/2020,Uttarakhand,UT,0,0,0,0
24/03/2020,West Bengal,WB,2,0,0,2
25/03/2020,Andaman and Nicobar Islands,AN,0,0,0,0
25/03/2020,Andhra Pradesh,AP,2,1,0,1
25/03/2020,Arunachal Pradesh,AR,0,0,0,0
25/03/2020,Assam,AS,0,0,0,0
25/03/2020,Bihar,BR,1,0,0,1
25/03/2020,Chandigarh,CH,0,0,0,0
25/03/2020,Chhattisgarh,CT,2,0,0,2
25/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
25/03/2020,Daman and Diu,DD,0,0,0,0
25/03/2020,Delhi,DL,5,0,0,5
25/03/2020,Goa,GA,3,0,0,3
25/03/2020,Gujarat,GJ,4,0,0,4
25/03/2020,Haryana,HR,1,0,0,1
25/03/2020,Himachal Pradesh,HP,0,0,0,0
25/03/2020,Jammu and Kashmir,JK,5,1,0,4
25/03/2020,Jharkhand,JH,0,0,0,0
25/03/2020,Karnataka,KA,10,0,0,10
25/03/2020,Kerala,KL,9,0,0,9
25/03/2020,Ladakh,LA,0,0,0,0
25/03/2020,Lakshadweep,LD,0,0,0,0
25/03/2020,Madhya Pradesh,MP,8,0,1,7
25/03/2020,Maharashtra,MH,15,1,0,14
25/03/2020,Manipur,MN,0,0,0,0
25/03/2020,Meghalaya,ML,0,0,0,0
25/03/2020,Mizoram,MZ,1,0,0,1
25/03/2020,Nagaland,NL,0,0,0,0
25/03/2020,Odisha,OR,0,0,0,0
25/03/2020,Puducherry,PY,0,0,0,0
25/03/2020,Punjab,PB,2,0,0,2
25/03/2020,Rajasthan,RJ,6,0,0,6
25/03/2020,Sikkim,SK,0,0,0,0
25/03/2020,Tamil Nadu,TN,8,0,0,8
25/03/2020,Telangana,TG,4,0,0,4
25/03/2020,Tripura,TR,0,0,0,0
25/03/2020,Uttar Pradesh,UP,3,0,0,3
25/03/2020,Uttarakhand,UT,1,0,0,1
25/03/2020,West Bengal,WB,0,0,0,0
26/03/2020,Andaman and Nicobar Islands,AN,1,0,0,1
26/03/2020,Andhra Pradesh,AP,1,0,0,1
26/03/2020,Arunachal Pradesh,AR,0,0,0,0
26/03/2020,Assam,AS,0,0,0,0
26/03/2020,Bihar,BR,3,0,0,3
26/03/2020,Chandigarh,CH,0,0,0,0
26/03/2020,Chhattisgarh,CT,3,0,0,3
26/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
26/03/2020,Daman and Diu,DD,0,0,0,0
26/03/2020,Delhi,DL,1,0,0,1
26/03/2020,Goa,GA,0,0,0,0
26/03/2020,Gujarat,GJ,5,0,2,3
26/03/2020,Haryana,HR,1,0,0,1
26/03/2020,Himachal Pradesh,HP,0,0,0,0
26/03/2020,Jammu and Kashmir,JK,3,0,1,2
26/03/2020,Jharkhand,JH,0,0,0,0
26/03/2020,Karnataka,KA,4,0,1,3
26/03/2020,Kerala,KL,19,7,0,12
26/03/2020,Ladakh,LA,0,0,0,0
26/03/2020,Lakshadweep,LD,0,0,0,0
26/03/2020,Madhya Pradesh,MP,5,0,0,5
26/03/2020,Maharashtra,MH,3,0,1,2
26/03/2020,Manipur,MN,0,0,0,0
26/03/2020,Meghalaya,ML,0,0,0,0
26/03/2020,Mizoram,MZ,0,0,0,0
26/03/2020,Nagaland,NL,0,0,0,0
26/03/2020,Odisha,OR,1,0,0,1
26/03/2020,Puducherry,PY,0,0,0,0
26/03/2020,Punjab,PB,2,0,0,2
26/03/2020,Rajasthan,RJ,2,0,0,2
26/03/2020,Sikkim,SK,0,0,0,0
26/03/2020,Tamil Nadu,TN,3,0,0,3
26/03/2020,Telangana,TG,3,0,0,3
26/03/2020,Tripura,TR,0,0,0,0
26/03/2020,Uttar Pradesh,UP,4,0,0,4
26/03/2020,Uttarakhand,UT,0,0,0,0
26/03/2020,West Bengal,WB,1,0,0,1
27/03/2020,Andaman and Nicobar Islands,AN,5,0,0,5
27/03/2020,Andhra Pradesh,AP,2,0,0,2
27/03/2020,Arunachal Pradesh,AR,0,0,0,0
27/03/2020,Assam,AS,0,0,0,0
27/03/2020,Bihar,BR,2,0,0,2
27/03/2020,Chandigarh,CH,1,0,0,1
27/03/2020,Chhattisgarh,CT,0,0,0,0
27/03/2020,Dadra and Nagar Haveli,DN,0,0,0,0
27/03/2020,Daman and Diu,DD,0,0,0,0
